YEAR,STATE,ST_CASE,VEH_NO,A_WRONGWAYDRV,A_DRDIS,A_DRDRO,A_VRD,A_BODY,A_IMP1,A_VROLL,A_LIC_S,A_LIC_C,A_CDL_S,A_MC_L_S,A_SPVEH,A_SBUS,A_MOD_YR,A_FIRE_EXP
2020,42,420600,1,2,2,2,2,6,2,2,1,1,1,4,1,3,2016,1
2020,42,420600,2,2,2,2,2,1,4,2,1,1,2,4,2,3,2020,1
2020,42,420600,3,2,2,2,2,1,4,2,1,1,1,4,2,3,2002,1
2020,42,420600,4,2,2,2,2,6,4,2,1,1,1,4,2,3,2019,1
2020,42,420601,1,2,2,2,1,7,2,2,4,2,2,2,1,3,2006,2
2020,42,420602,1,2,2,2,2,3,2,2,1,1,1,4,2,3,2017,1
2020,42,420603,1,2,2,2,2,2,4,2,3,3,3,4,2,3,2017,1
2020,42,420603,2,2,1,2,2,1,2,2,1,1,2,4,1,3,2019,1
2020,42,420603,3,2,2,2,2,6,2,2,3,3,3,4,2,3,2000,1
2020,42,420604,1,2,2,2,1,3,2,2,1,1,2,4,2,3,2015,1
2020,42,420604,2,2,2,2,2,7,2,2,4,2,2,3,2,3,2010,2
2020,42,420604,3,2,2,2,2,7,5,2,4,1,2,1,2,3,2014,1
2020,42,420604,4,2,2,2,2,7,2,2,4,1,2,1,2,3,2016,2
2020,42,420604,5,2,2,2,2,7,5,2,4,1,2,1,2,3,2013,2
2020,42,420604,6,2,2,2,1,7,2,2,4,1,2,1,2,3,1992,1
2020,42,420605,1,2,2,2,1,1,3,1,2,2,2,4,2,3,1998,1
2020,42,420606,1,2,2,1,1,1,2,2,1,1,2,4,2,3,2016,1
2020,42,420606,2,2,2,2,2,6,2,2,1,1,1,4,2,3,2015,1
2020,42,420607,1,2,2,2,1,1,2,2,2,2,2,4,2,3,2006,1
2020,42,420608,1,2,2,2,1,1,2,1,1,1,1,4,1,3,2012,1
2020,42,420609,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2008,1
2020,42,420609,2,2,2,2,2,3,5,1,1,1,2,4,2,3,1999,1
2020,42,420610,1,2,2,2,2,7,5,2,4,2,2,3,1,3,2005,1
2020,42,420610,2,2,2,2,2,3,4,2,1,1,1,4,2,3,2008,1
2020,42,420610,3,2,2,2,2,3,4,2,1,1,2,4,2,3,2010,1
2020,42,420611,1,2,2,2,1,1,2,2,1,1,2,4,1,3,2008,1
2020,42,420612,1,2,2,2,2,1,2,2,1,2,2,4,2,3,2008,1
2020,42,420612,2,2,2,2,2,3,6,2,1,1,2,4,2,3,2010,1
2020,42,420613,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2003,1
2020,42,420613,2,2,2,2,2,2,4,2,1,1,2,4,2,3,2016,1
2020,42,420614,1,2,2,2,1,7,3,2,4,1,2,1,1,3,1997,1
2020,42,420615,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2020,1
2020,42,420615,2,2,2,2,2,6,5,2,1,1,1,4,2,3,2018,1
2020,42,420615,3,2,2,2,1,6,5,2,1,1,1,4,2,3,2021,1
2020,42,420616,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2015,1
2020,42,420616,2,2,2,2,2,2,2,2,1,1,2,4,2,3,2015,1
2020,42,420616,3,2,2,2,2,3,2,2,1,1,2,4,2,3,2018,1
2020,42,420617,1,2,2,2,1,2,2,1,1,1,2,4,1,3,2007,1
2020,42,420617,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2011,1
2020,42,420618,1,2,2,2,2,1,3,2,1,1,2,4,1,3,2005,1
2020,42,420618,2,2,2,2,2,3,4,2,1,1,2,4,2,3,2016,1
2020,42,420618,3,2,2,2,2,6,5,2,1,1,1,4,2,3,2015,1
2020,42,420619,1,2,2,2,2,1,3,2,1,1,2,4,2,3,2017,1
2020,42,420619,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2019,1
2020,42,420619,3,2,2,2,2,6,2,2,1,1,2,4,2,3,2020,1
2020,42,420620,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2011,1
2020,42,420620,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2020,1
2020,42,420620,3,2,2,2,2,3,2,2,1,1,2,4,2,3,2011,1
2020,42,420621,1,2,2,2,2,6,4,2,1,1,1,4,2,3,2019,1
2020,42,420622,1,2,2,2,2,1,2,2,1,1,2,4,1,3,2008,1
2020,42,420623,1,2,2,2,2,6,2,2,1,1,1,4,1,3,2019,1
2020,42,420623,2,2,2,2,2,6,4,2,1,1,1,4,2,3,2016,1
2020,42,420623,3,2,2,2,2,6,2,1,1,1,1,4,1,3,2019,1
2020,42,420623,4,2,2,2,2,6,4,2,1,1,1,4,2,3,2015,1
2020,42,420623,5,2,2,2,2,6,2,2,1,1,2,4,1,3,2016,1
2020,42,420623,6,2,2,2,2,6,2,2,1,1,1,4,1,3,2010,1
2020,42,420623,7,2,2,2,2,6,2,2,1,1,1,4,1,3,1998,1
2020,42,420623,8,2,2,2,2,6,2,2,1,1,1,4,1,3,2015,1
2020,42,420623,9,2,2,2,2,6,2,2,1,1,1,4,1,3,2021,1
2020,42,420623,10,2,2,2,2,6,2,2,1,1,1,4,1,3,2015,1
2020,42,420623,11,2,2,2,2,6,2,2,1,1,1,4,1,3,2019,1
2020,42,420623,12,2,2,2,2,3,2,2,1,1,2,4,1,3,2014,1
2020,42,420624,1,2,1,2,1,1,5,2,1,1,2,4,2,3,2008,1
2020,42,420625,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2007,1
2020,42,420626,1,2,2,2,2,7,1,2,4,2,2,3,1,3,2009,1
2020,42,420627,1,2,2,2,2,6,6,2,3,3,3,4,2,3,2016,1
2020,42,420628,1,2,2,2,1,1,5,1,3,3,3,4,1,3,2005,1
2020,42,420629,1,2,2,2,1,2,5,1,1,1,2,4,2,3,2000,1
2020,42,420630,1,2,2,2,2,1,3,2,1,1,2,4,2,3,2014,1
2020,42,420630,2,2,2,2,2,7,2,2,4,1,2,1,2,3,1994,1
2020,42,420631,1,1,2,2,1,1,2,2,1,1,2,4,1,3,2012,1
2020,42,420631,2,2,2,2,2,6,5,2,1,1,1,4,2,3,2020,1
2020,42,420632,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2016,2
2020,42,420632,2,2,2,2,1,3,2,2,1,1,2,4,2,3,2007,1
2020,42,420633,1,2,2,2,1,3,2,2,1,1,2,4,2,3,2015,1
2020,42,420633,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2016,1
2020,42,420634,1,2,2,2,1,1,3,2,1,1,2,4,1,3,2003,1
2020,42,420635,1,2,2,2,1,1,2,1,1,1,1,4,2,3,2012,1
2020,42,420636,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2007,1
2020,42,420637,1,2,1,2,2,6,2,2,1,1,1,4,2,3,2013,1
2020,42,420638,1,2,2,2,2,9,2,2,1,1,2,4,2,3,2007,1
2020,42,420638,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2008,1
2020,42,420639,1,2,2,2,2,4,2,2,1,1,2,4,1,3,2007,1
2020,42,420639,2,2,2,2,1,6,2,2,1,1,1,4,2,3,2015,1
2020,42,420639,3,2,2,2,2,6,4,2,1,1,1,4,2,3,2016,1
2020,42,420640,1,2,2,2,2,1,2,2,2,2,2,4,1,3,2012,1
2020,42,420640,2,2,2,2,2,1,3,2,1,1,2,4,2,3,2016,1
2020,42,420640,3,2,2,2,2,3,3,2,1,1,2,4,2,3,2019,1
2020,42,420641,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2014,1
2020,42,420642,1,2,2,2,2,7,7,2,4,3,3,3,2,3,9999,1
2020,42,420643,1,2,2,2,1,1,2,2,2,2,2,4,2,3,2013,1
2020,42,420643,2,2,2,2,1,4,2,2,1,1,1,4,2,3,2005,1
2020,42,420644,1,2,2,2,1,6,2,2,1,1,1,4,2,3,2014,1
2020,42,420645,1,2,2,2,1,3,1,1,3,3,3,4,1,3,2005,1
2020,42,420646,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2011,1
2020,42,420646,2,2,2,2,2,7,3,2,4,2,2,3,2,3,1991,1
2020,42,420647,1,2,2,1,2,6,2,2,2,2,2,4,2,3,2016,1
2020,42,420647,2,2,2,2,2,2,2,2,1,1,2,4,2,3,2002,1
2020,42,420648,1,2,2,2,1,2,5,2,1,1,2,4,2,3,2000,1
2020,42,420649,1,2,2,1,1,3,2,2,1,1,2,4,2,3,2009,1
2020,42,420650,1,2,2,2,2,1,2,2,1,1,2,4,2,3,1986,1
2020,42,420650,2,2,2,2,2,3,5,2,1,1,2,4,2,3,2004,1
2020,42,420651,1,2,2,2,2,7,2,2,4,2,2,3,2,3,2015,1
2020,42,420651,2,2,2,2,2,1,3,2,1,1,2,4,2,3,2017,1
2020,42,420652,1,1,2,2,2,1,3,2,1,1,2,4,2,3,2018,1
2020,42,420652,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2011,1
2020,42,420653,1,2,2,2,2,1,3,2,1,1,2,4,2,3,2015,1
2020,42,420653,2,2,2,2,2,7,2,2,4,1,2,1,1,3,2007,1
2020,42,420654,1,2,2,2,2,2,2,2,1,1,2,4,2,3,2013,1
2020,42,420654,2,2,2,2,2,3,3,2,1,1,2,4,2,3,2020,1
2020,42,420655,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2018,1
2020,42,420656,1,2,2,2,1,1,2,2,3,3,3,4,2,3,2005,1
2020,42,420657,1,2,2,2,1,2,2,2,1,1,2,4,2,3,2004,1
2020,42,420658,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2016,1
2020,42,420659,1,2,2,2,1,1,2,1,1,1,1,4,1,3,2009,1
2020,42,420660,1,2,2,2,1,3,2,2,1,1,2,4,2,3,2019,1
2020,42,420660,2,2,2,2,2,7,2,2,4,2,2,3,2,3,1987,1
2020,42,420661,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2008,1
2020,42,420661,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2017,1
2020,42,420661,3,2,2,2,2,1,5,2,2,2,2,4,2,3,2017,1
2020,42,420662,1,2,1,2,2,2,2,2,2,2,2,4,2,3,2009,1
2020,42,420662,2,2,2,2,2,7,4,2,4,1,1,1,2,3,2007,1
2020,42,420663,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2008,1
2020,42,420663,2,2,2,2,1,1,2,2,1,1,2,4,2,3,2006,1
2020,42,420664,1,2,2,2,2,9,2,2,1,1,2,4,2,3,1998,1
2020,42,420664,2,2,2,2,2,4,2,2,1,1,2,4,2,3,2014,1
2020,42,420665,1,2,2,2,1,2,2,1,1,1,1,4,1,3,2006,1
2020,42,420666,1,2,2,2,1,3,3,1,1,1,2,4,1,3,2006,1
2020,42,420667,1,2,2,2,1,3,2,2,1,1,2,4,1,3,2016,1
2020,42,420668,1,2,2,2,2,1,3,2,1,1,2,4,2,3,2016,1
2020,42,420669,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2007,1
2020,42,420670,1,2,2,2,1,1,2,2,1,1,2,4,1,3,2010,1
2020,42,420670,2,2,2,2,2,6,2,2,1,1,1,4,2,3,2018,1
2020,42,420671,1,1,2,2,2,3,2,2,2,2,2,4,1,3,2003,1
2020,42,420672,1,2,2,2,2,2,5,2,1,1,1,4,2,3,2007,1
2020,42,420672,2,2,2,2,1,6,2,2,1,1,1,4,2,3,2019,1
2020,42,420673,1,2,1,2,1,3,2,2,1,1,2,4,2,3,2013,1
2020,42,420673,2,2,2,2,2,7,2,2,4,1,2,1,2,3,2005,1
2020,42,420674,1,2,2,2,2,1,2,2,1,1,2,4,1,3,2011,1
2020,42,420675,1,2,2,2,2,7,1,2,4,1,2,1,1,3,1999,1
2020,42,420676,1,2,2,2,1,1,2,1,1,1,2,4,2,3,2009,1
2020,42,420677,1,1,2,2,1,1,2,2,1,1,2,4,1,3,2006,1
2020,42,420678,1,2,2,2,1,7,2,2,4,2,2,2,1,3,2008,1
2020,42,420679,1,2,2,2,2,6,2,2,1,1,1,4,2,3,2015,1
2020,42,420680,1,2,2,2,2,7,1,2,4,1,2,1,2,3,2014,1
2020,42,420681,1,2,2,2,2,2,2,2,1,1,2,4,2,3,1994,1
2020,42,420682,1,2,2,2,2,7,2,2,4,2,2,3,2,3,2020,1
2020,42,420683,1,2,1,2,1,1,3,2,1,1,2,4,2,3,2008,1
2020,42,420683,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2012,1
2020,42,420684,1,2,2,2,2,9,7,2,3,3,3,4,2,3,9999,1
2020,42,420685,1,2,1,2,2,1,2,2,1,1,2,4,2,3,2015,1
2020,42,420686,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2020,1
2020,42,420686,2,2,2,2,1,2,2,2,1,1,2,4,2,3,2014,1
2020,42,420687,1,2,2,2,2,7,2,2,4,1,2,1,1,3,2010,1
2020,42,420687,2,2,2,2,2,2,4,2,1,1,2,4,2,3,2019,1
2020,42,420687,3,2,2,2,2,6,5,2,1,1,2,4,2,3,2005,1
2020,42,420688,1,2,2,2,1,2,2,2,1,1,2,4,2,3,2015,1
2020,42,420688,2,2,2,2,2,6,5,2,1,1,1,4,2,3,2013,1
2020,42,420689,1,2,2,2,2,1,2,2,2,2,2,4,2,3,1992,1
2020,42,420689,2,2,2,2,2,8,4,2,1,1,1,4,2,3,2019,1
2020,42,420690,1,2,2,2,1,1,2,1,1,1,2,4,1,3,2010,1
2020,42,420691,1,2,2,2,2,9,1,1,1,1,1,4,2,3,2008,1
2020,42,420692,1,2,2,2,1,1,5,2,1,1,2,4,1,3,2012,1
2020,42,420693,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2000,1
2020,42,420694,1,2,2,2,1,9,2,2,1,1,2,4,1,3,9999,1
2020,42,420695,1,2,2,2,1,1,5,2,1,1,2,4,1,3,2004,1
2020,42,420696,1,2,2,2,2,2,2,2,2,2,2,4,2,3,1995,1
2020,42,420697,1,2,2,2,2,2,4,2,1,1,2,4,2,3,2011,1
2020,42,420698,1,1,2,2,2,1,2,2,1,1,2,4,2,3,2005,1
2020,42,420698,2,2,2,2,2,1,2,1,1,1,2,4,2,3,1993,1
2020,42,420698,3,2,2,2,2,3,3,2,2,2,2,4,2,3,2008,1
2020,42,420699,1,2,2,2,2,8,3,2,1,1,1,4,2,3,2017,1
2020,42,420700,1,2,2,2,2,3,5,2,1,1,2,4,2,3,1999,1
2020,42,420700,2,2,2,2,2,2,2,2,1,1,2,4,2,3,2002,1
2020,42,420701,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2017,1
2020,42,420702,1,2,2,2,2,9,4,2,2,2,2,4,2,3,1986,1
2020,42,420702,2,2,2,2,2,1,3,2,1,1,2,4,2,3,2008,1
2020,42,420703,1,2,2,2,2,9,7,2,3,3,3,4,2,3,9998,1
2020,42,420704,1,2,2,2,1,3,2,2,1,1,1,4,2,3,2012,1
2020,42,420705,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2001,1
2020,42,420706,1,2,1,2,2,1,2,2,1,2,2,4,1,3,2009,1
2020,42,420706,2,2,2,2,2,1,4,2,1,1,2,4,1,3,2005,1
2020,42,420706,3,2,2,2,2,6,4,2,1,1,1,4,2,3,2015,1
2020,42,420707,1,2,2,2,2,9,7,2,3,3,3,4,2,3,9998,1
2020,42,420708,1,2,2,2,1,1,2,1,2,2,2,4,1,3,2000,1
2020,42,420709,1,2,2,2,2,6,5,2,1,1,1,4,2,3,2013,1
2020,42,420710,1,2,1,2,1,1,5,2,1,1,2,4,1,3,2006,1
2020,42,420711,1,2,2,2,2,7,2,2,4,2,2,3,1,3,1998,2
2020,42,420711,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2012,1
2020,42,420712,1,1,2,2,2,1,2,2,1,1,2,4,2,3,1999,1
2020,42,420712,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2011,1
2020,42,420712,3,2,2,2,2,1,2,2,1,1,1,4,2,3,2013,1
2020,42,420713,1,2,2,2,1,3,2,2,1,1,2,4,2,3,2005,2
2020,42,420713,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2020,1
2020,42,420714,1,2,2,2,2,1,2,2,1,1,2,4,2,3,1999,1
2020,42,420714,2,2,2,2,2,2,2,2,1,1,1,4,2,3,2011,1
2020,42,420715,1,2,2,2,2,3,3,2,1,1,2,4,2,3,2004,1
2020,42,420715,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2020,1
2020,42,420716,1,2,2,2,1,3,2,1,1,1,1,4,2,3,2019,1
2020,42,420717,1,2,2,2,1,7,2,2,4,1,1,1,2,3,2003,1
2020,42,420718,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2011,1
2020,42,420718,2,2,2,2,2,2,2,2,1,1,2,4,2,3,2018,1
2020,42,420719,1,1,2,2,1,4,2,2,1,1,2,4,2,3,2008,1
2020,42,420719,2,2,2,2,2,6,2,2,1,1,1,4,2,3,2018,1
2020,42,420720,1,2,2,2,1,2,2,1,1,1,2,4,2,3,1993,1
2020,42,420721,1,2,2,2,1,2,2,1,1,1,2,4,1,3,1993,1
2020,42,420722,1,2,2,2,1,4,2,2,1,1,2,4,2,3,2007,1
2020,42,420723,1,2,2,2,1,7,7,2,4,1,2,1,1,3,2005,1
2020,42,420724,1,2,2,2,2,1,2,1,1,1,2,4,2,3,2003,1
2020,42,420725,1,2,2,2,1,1,5,2,2,2,2,4,2,3,2003,1
2020,42,420726,1,2,2,2,2,1,2,2,3,3,3,4,2,3,1997,1
2020,42,420726,2,2,2,2,2,1,2,2,3,3,3,4,2,3,2007,1
2020,42,420727,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2006,1
2020,42,420728,1,2,2,2,1,1,2,2,2,2,2,4,2,3,2013,1
2020,42,420729,1,2,2,2,1,1,2,2,1,1,1,4,1,3,1955,1
2020,42,420730,1,2,2,2,1,1,2,2,1,1,1,4,2,3,2007,2
2020,42,420731,1,2,2,2,1,3,2,2,1,1,2,4,1,3,2006,1
2020,42,420732,1,2,1,2,2,6,2,2,1,1,1,4,2,3,2006,1
2020,42,420732,2,2,2,2,2,1,4,2,1,1,2,4,2,3,2015,1
2020,42,420732,3,2,2,2,2,1,5,2,1,1,2,4,2,3,1999,1
2020,42,420732,4,2,2,2,2,3,4,2,1,1,2,4,2,3,2014,1
2020,42,420732,5,2,2,2,2,3,4,2,1,1,2,4,2,3,2016,1
2020,42,420732,6,2,2,2,2,1,4,2,1,1,2,4,2,3,2015,1
2020,42,420732,7,2,2,2,2,2,5,2,1,1,2,4,2,3,2016,1
2020,42,420733,1,2,2,2,1,3,4,1,1,1,2,4,2,3,1997,1
2020,42,420734,1,2,2,2,1,3,2,2,1,1,2,4,2,3,2016,1
2020,42,420735,1,2,2,2,1,7,2,2,4,2,2,3,1,3,2013,1
2020,42,420736,1,2,2,2,1,3,2,2,1,1,2,4,2,3,2010,1
2020,42,420736,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2020,1
2020,42,420737,1,2,2,2,1,1,2,2,1,1,2,4,1,3,2005,1
2020,42,420738,1,2,2,2,1,1,3,1,1,1,1,4,1,3,2006,1
2020,42,420739,1,2,2,2,1,2,5,2,1,1,2,4,2,3,1992,1
2020,42,420740,1,2,2,2,1,1,2,2,1,1,2,4,1,3,1992,1
2020,42,420740,2,2,2,2,2,3,4,2,1,1,2,4,2,3,2004,1
2020,42,420741,1,1,2,2,2,3,5,2,2,2,2,4,2,3,2008,1
2020,42,420741,2,2,2,2,2,3,5,2,1,1,2,4,2,3,2017,1
2020,42,420741,3,2,2,2,2,1,2,2,1,1,2,4,2,3,2009,1
2020,42,420741,5,2,2,2,2,3,2,2,1,1,2,4,2,3,2015,1
2020,42,420742,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2017,2
2020,42,420743,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2015,2
2020,42,420744,1,2,2,2,2,6,2,2,1,1,1,4,2,3,2000,1
2020,42,420744,2,2,2,2,2,3,4,2,1,1,2,4,2,3,2019,1
2020,42,420744,3,2,2,2,2,1,2,2,1,1,2,4,2,3,2014,1
2020,42,420745,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2011,1
2020,42,420746,1,2,1,2,2,1,2,2,2,2,2,4,1,3,2010,1
2020,42,420747,1,2,2,2,2,7,2,2,4,2,2,3,2,3,2005,1
2020,42,420747,2,2,2,2,2,3,5,2,1,1,2,4,2,3,2015,1
2020,42,420748,1,2,2,2,2,9,4,2,1,1,2,4,1,3,2000,1
2020,42,420748,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2001,1
2020,42,420749,1,2,2,2,1,6,2,2,1,1,1,4,1,3,2019,1
2020,42,420749,2,2,2,2,2,2,2,2,1,1,1,4,2,3,2007,1
2020,42,420750,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2011,1
2020,42,420751,1,2,2,2,2,1,2,2,1,1,2,4,2,3,1999,1
2020,42,420752,1,2,1,2,1,6,2,2,1,1,1,4,2,3,2001,1
2020,42,420752,2,2,2,2,2,6,5,2,1,1,1,4,2,3,2005,1
2020,42,420752,3,2,2,2,2,3,2,1,1,1,2,4,2,3,2009,1
2020,42,420753,1,2,2,2,2,1,2,2,1,1,1,4,2,3,2009,1
2020,42,420753,2,2,2,2,2,1,2,2,1,1,2,4,1,3,2005,1
2020,42,420754,1,2,2,2,2,2,5,1,1,1,2,4,1,3,2001,1
2020,42,420754,2,2,2,2,2,3,2,2,1,1,2,4,1,3,2013,1
2020,42,420755,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2007,1
2020,42,420756,1,2,2,2,2,3,5,2,1,1,2,4,2,3,2016,1
2020,42,420756,2,2,2,2,2,7,2,2,4,1,2,1,1,3,2007,1
2020,42,420757,1,2,2,2,2,7,2,2,4,1,2,1,2,3,2007,1
2020,42,420758,1,2,2,2,1,7,2,2,4,1,2,1,2,3,2016,1
2020,42,420759,1,2,2,2,1,3,2,2,1,1,2,4,2,3,2001,1
2020,42,420760,1,2,2,2,1,6,4,2,1,2,1,4,2,3,2007,1
2020,42,420761,1,2,2,2,1,1,2,1,1,1,2,4,1,3,2003,2
2020,42,420762,1,2,2,2,2,9,7,2,3,3,3,4,2,3,9999,1
2020,42,420763,1,2,2,2,1,7,3,2,4,2,2,3,1,3,1997,1
2020,42,420764,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2000,1
2020,42,420765,1,2,2,2,2,6,2,2,1,3,1,4,1,3,2006,1
2020,42,420765,2,2,2,2,2,1,4,2,2,2,2,4,2,3,2008,1
2020,42,420766,1,2,2,2,2,3,2,2,1,1,2,4,1,3,2016,1
2020,42,420766,2,2,2,2,2,6,4,2,1,1,1,4,2,3,2020,1
2020,42,420767,1,2,2,2,2,4,5,2,1,1,2,4,2,3,2014,1
2020,42,420767,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2012,1
2020,42,420768,1,2,2,2,2,7,1,2,4,2,2,3,1,3,2007,1
2020,42,420769,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2006,1
2020,42,420770,1,2,2,2,1,3,2,1,2,2,2,4,1,3,2003,1
2020,42,420771,1,2,2,2,2,2,3,2,1,1,2,4,2,3,2008,1
2020,42,420771,2,2,2,2,2,2,2,2,1,1,2,4,2,3,1999,1
2020,42,420772,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2013,1
2020,42,420773,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2004,1
2020,42,420773,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2015,1
2020,42,420774,1,2,2,2,1,7,1,2,4,2,2,3,1,3,2008,1
2020,42,420775,1,2,2,2,2,7,1,2,4,1,1,1,1,3,2003,1
2020,42,420776,1,2,2,2,1,2,2,2,1,1,2,4,2,3,2007,2
2020,42,420777,1,1,2,2,1,2,2,1,1,1,2,4,2,3,1999,2
2020,42,420777,2,2,2,2,2,4,2,2,1,1,2,4,2,3,2016,1
2020,42,420778,1,2,2,2,1,3,2,1,2,2,2,4,1,3,1999,1
2020,42,420779,1,2,2,2,2,6,2,2,1,1,1,4,2,3,2021,1
2020,42,420780,1,2,2,2,2,7,2,2,4,2,2,2,2,3,2001,1
2020,42,420781,1,2,2,2,1,1,7,1,3,3,3,4,2,3,2007,1
2020,42,420782,1,2,2,2,2,3,2,2,2,2,2,4,2,3,2016,1
2020,42,420782,2,2,2,2,2,1,4,2,1,1,2,4,2,3,2009,1
2020,42,420783,1,2,2,2,1,2,2,2,1,1,2,4,1,3,1993,1
2020,42,420783,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2008,1
2020,42,420784,1,2,2,2,1,1,1,1,1,1,2,4,1,3,2006,1
2020,42,420785,1,2,2,2,2,9,7,2,3,3,3,4,2,3,9999,1
2020,42,420786,1,2,2,2,2,6,2,2,1,1,1,4,2,3,2019,1
2020,42,420786,2,2,2,2,2,3,5,2,1,1,2,4,2,3,2015,1
2020,42,420787,1,2,2,2,2,2,2,2,1,1,1,4,1,3,2011,1
2020,42,420787,2,2,2,2,2,3,4,2,1,1,2,4,2,3,1998,2
2020,42,420788,1,2,2,2,1,6,2,2,1,1,2,4,2,3,2020,1
2020,42,420788,2,2,2,2,2,7,2,2,4,1,1,1,2,3,2009,1
2020,42,420789,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2002,1
2020,42,420789,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2005,1
2020,42,420790,1,2,2,2,2,1,5,2,2,2,2,4,2,3,2007,1
2020,42,420791,1,2,2,2,1,1,2,2,1,1,2,4,1,3,2016,1
2020,42,420792,1,2,2,2,1,1,2,1,1,1,2,4,1,3,2003,1
2020,42,420793,1,2,2,2,2,3,2,2,2,2,2,4,2,3,2011,1
2020,42,420793,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2004,1
2020,42,420794,1,2,2,2,1,1,6,2,1,1,2,4,1,3,2017,1
2020,42,420795,1,2,1,2,2,1,2,2,1,1,2,4,1,3,2014,1
2020,42,420795,2,2,2,2,2,6,4,2,1,1,1,4,2,3,2015,1
2020,42,420796,1,1,2,2,1,1,2,1,1,1,2,4,1,3,2006,1
2020,42,420796,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2017,1
2020,42,420797,1,2,2,2,2,4,2,2,1,1,2,4,2,3,2006,1
2020,42,420797,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2000,1
2020,42,420798,1,2,2,2,1,1,2,2,1,1,2,4,1,3,2006,1
2020,42,420799,1,2,2,2,1,3,5,2,1,1,2,4,1,3,2019,1
2020,42,420800,1,2,2,2,1,1,5,2,1,1,2,4,1,3,2001,1
2020,42,420801,1,2,2,2,1,3,5,2,1,1,2,4,1,3,2006,1
2020,42,420802,1,2,2,2,1,3,2,2,1,1,2,4,2,3,2015,1
2020,42,420803,1,2,2,2,1,3,2,2,1,1,2,4,2,3,1996,1
2020,42,420804,1,2,2,2,2,6,2,2,1,1,1,4,1,3,2019,1
2020,42,420804,2,2,2,2,2,6,4,1,1,1,1,4,2,3,2007,1
2020,42,420804,3,2,2,2,2,6,4,2,1,1,1,4,2,3,2016,1
2020,42,420804,4,2,2,2,2,6,4,2,1,1,1,4,2,3,2014,1
2020,42,420804,5,2,2,2,1,2,6,2,1,1,2,4,2,3,2001,1
2020,42,420804,6,2,2,2,2,2,4,2,1,1,2,4,2,3,2016,1
2020,42,420805,1,2,2,2,2,1,2,2,2,2,2,4,2,3,2001,1
2020,42,420805,2,2,2,2,2,9,4,2,3,3,3,4,2,3,9998,1
2020,42,420806,1,2,2,2,2,7,1,2,4,2,1,3,1,3,2003,1
2020,42,420807,1,2,2,2,2,2,2,2,1,1,2,4,1,3,2018,1
2020,42,420807,2,2,2,2,2,6,4,2,1,1,1,4,2,3,2017,1
